highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_day_click,total_click,befor_modulopen_click,after_modulopen_click,resource_sum_click,oucontent_sum_click,url_sum_click,homepage_sum_click,subpage_sum_click,glossary_sum_click,forumng_sum_click,oucollaborate_sum_click,dataplus_sum_click,quiz_sum_click,ouelluminate_sum_click,sharedsubpage_sum_click,questionnaire_sum_click,page_sum_click,externalquiz_sum_click,ouwiki_sum_click,dualpane_sum_click,repeatactivity_sum_click,folder_sum_click,htmlactivity_sum_click,gender_F,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region
2,8,2,-0.33706381245253675,-0.45786528632292206,0,3,0.4282524110837063,0.8685079934606473,4.662811861308558,0.5335500659044246,1.0415904320609999,0.2126800175734832,5.93838103658182,2.1632966307114647,1.5450779750555432,-0.028164887335014627,0.41228983314674017,0.11257808897660532,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,4.168756243896826,1.342258191052947,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,1,-0.33706381245253675,-0.45786528632292206,0,3,-0.7896426506570805,-0.6414157764161138,-0.5578100226091806,-0.6241506735466589,-0.4493159845007419,-0.39640551793944073,-0.5756753948694239,-0.6055813437612206,-0.6484057058814554,-0.08118194611755394,-0.4026134295064207,-0.3400183478272093,-0.23320431257894017,-0.4513771358947823,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,1,-0.33706381245253675,-0.45786528632292206,0,2,-0.6543209771303264,-0.5714579183523257,-0.1996067692600802,-0.5797873381241239,-0.2789266797508285,-0.2581841121247872,-0.00532022345203385,-0.5105397656900758,-0.49522947117915095,-0.08118194611755394,-0.4629128252629971,-0.3400183478272093,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,0.720385703842956,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,1,1.7872558810151757,-0.45786528632292206,0,2,-0.7896426506570805,-0.7889102605006005,-0.5578100226091806,-0.7779030552165402,-0.5345106368756986,-0.5877890029135765,-0.5756753948694239,-0.7481437108679379,-0.7158032491504693,-0.08118194611755394,-0.4629128252629971,-0.3400183478272093,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,6,1,-0.33706381245253675,0.3044845724318147,0,1,0.9695391051907227,-0.24615387835571073,-0.070043890389129,-0.2510124824584881,-0.4919133106882202,-0.10325462428858209,-0.1554136896145049,-0.13670955861023953,-0.6177704589409945,-0.08118194611755394,-0.028757175815647126,-0.3400183478272093,-0.23320431257894017,-0.24682107336182665,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,2.93279463307363,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,2,-0.33706381245253675,-0.45786528632292206,0,3,-0.11303428302331005,0.09080980465153558,-0.5120819477135508,0.1354954809488027,-0.40671865831326354,0.4557066651596873,0.3248854021054025,0.10723049177236547,-0.5442458662838884,-0.08118194611755394,-0.2854603177507866,-0.2494990604664464,-0.23320431257894017,-0.1434664312399122,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,2.0106327098106784,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3,8,1,-0.33706381245253675,-0.45786528632292206,1,3,0.022287390503444054,0.23130850292964347,-0.5349459851613656,0.28377841030631684,-0.4919133106882202,0.6941765631036501,0.5650349479653562,0.4493801728284868,-0.531991767507704,-0.08118194611755394,-0.17519856551018978,0.5651745257804199,-0.23320431257894017,-0.10255521873332109,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,0.6285701455997763,0.45341781224321503,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,3,1,-0.33706381245253675,0.3044845724318147,0,2,-0.7896426506570805,-0.7789995639415639,-0.45111118118604426,-0.7760799044457511,-0.5061124194173796,-0.5877890029135765,-0.5456567016369297,-0.7259673426513373,-0.6912950515981006,-0.08118194611755394,-0.45774430562671914,-0.3400183478272093,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,8,3,-0.33706381245253675,-0.45786528632292206,0,2,-0.3836776300768182,-0.6111007045884723,0.478693008358429,-0.6751988951287539,-0.37832044085494465,-0.469313512215302,-0.3355258490094702,-0.5232119760995617,-0.4584671748505979,-0.08118194611755394,-0.3285313147197697,-0.15897977310568345,-0.23320431257894017,-0.5095141220883592,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,1.0058657653955072,-0.2648630218867214,-0.3003571516567316,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,10,1,-0.33706381245253675,-0.45786528632292206,0,2,-0.7896426506570805,-0.587198436416678,-0.4587325270019826,-0.5755333196589493,0.005055494832360416,-0.543740423038577,-0.45560062193944706,-0.5453883443161622,-0.23176634749118744,0.18390334779514264,-0.30268871653837987,2.10400241091339,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.01855084045430206,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,3,1,-0.33706381245253675,1.0668344311865514,0,2,-0.7896426506570805,-0.6367519192118613,-0.5349459851613656,-0.621112088928677,-0.5203115281465391,-0.4115946834135785,-0.3655445422419644,-0.5929091333517347,-0.6238975083290866,-0.08118194611755394,-0.4422387467178852,-0.3400183478272093,-0.23320431257894017,-0.3846272628577126,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,7,1,-0.33706381245253675,-0.45786528632292206,0,2,-0.5189993036035724,-0.6361689370613297,-0.5578100226091806,-0.6186812212342915,-0.037541831355117926,-0.5877890029135765,-0.00532022345203385,-0.5580605547256482,-0.3175450389244779,-0.028164887335014627,-0.4008905896276614,-0.3400183478272093,-0.23320431257894017,-0.41907881023168403,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1,-0.33706381245253675,-1.2202151450776588,0,2,-0.6543209771303264,-0.7358588848022278,-0.5578100226091806,-0.7226008151692707,-0.37832044085494465,-0.5528539223230596,-0.5756753948694239,-0.627757711977821,-0.6177704589409945,-0.08118194611755394,-0.45774430562671914,-0.3400183478272093,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,10,1,3.9115755744828884,1.0668344311865514,0,2,-0.7896426506570805,-0.7137055630820283,-0.4815965644497975,-0.7055847413085723,-0.1511347011883935,-0.5862700863661626,-0.42558192870695283,-0.5897410807493632,-0.5564999650600727,-0.08118194611755394,-0.4525757859904411,-0.3400183478272093,-0.23320431257894017,-0.4858286832687538,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,2,1,-0.33706381245253675,-0.45786528632292206,0,3,-0.3836776300768182,-0.16978321663607532,-0.07766523620506731,-0.1707938485437674,-0.40671865831326354,0.19141518590969034,0.17479193594293144,-0.17155813723632596,-0.5748811132243492,-0.08118194611755394,-0.3319769944772884,0.022058801615842394,-0.23320431257894017,-0.35232893719461433,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,1.3535865727268068,1.1618111896233334,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7,1,1.7872558810151757,0.3044845724318147,0,3,2.4580775139850175,3.113572255157716,0.021412259402130665,3.2439675451442316,0.16124569085311433,3.217096948357931,0.9852966532202752,1.3649473749138483,1.8759386420125208,-0.08118194611755394,2.169586509481252,0.11257808897660532,2.4708433331300643,2.304746654022936,-0.17044526605688348,-0.058861338523594445,5.28215213294759,3.7803732727585095,-0.2648630218867214,0.27739031371012085,4.349581387833867,-0.010930212951952166,4.656964574157116,-0.21907963356363638,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,2,1,10.284534654886027,-0.45786528632292206,0,3,0.022287390503444054,0.3624794867992463,2.81082482803555,0.1537269886566938,0.6724136051028544,0.07901536140107096,1.225446199080229,0.566598119116232,0.5953853199012562,0.13088628901260332,0.7585806487773645,2.918675997160256,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,0.8435417945591657,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,9,1,-0.33706381245253675,-0.45786528632292206,0,3,-0.6543209771303264,-0.5749558112555151,-0.5578100226091806,-0.5548709442566727,-0.3215240059383069,-0.4510865136463367,-0.5156380084044355,-0.5042036604853328,-0.5626270144481649,-0.054673416726284285,-0.2854603177507866,-0.15897977310568345,-0.23320431257894017,-0.4040062582555715,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,10,1,1.7872558810151757,-0.45786528632292206,1,2,-0.7896426506570805,-0.6717308482437554,-0.5578100226091806,-0.65575195357367,-0.2789266797508285,-0.5801944201765076,-0.5456567016369297,-0.640429922387307,-0.6300245577171788,-0.08118194611755394,-0.39572206999138343,-0.2494990604664464,-0.23320431257894017,-0.3243370549532625,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,3,2,-0.33706381245253675,-0.45786528632292206,0,3,0.022287390503444054,0.3292495042189469,2.6431552200849078,0.13245689633082086,1.5101610201232616,-0.4799459280471984,0.3248854021054025,1.3744515327209628,1.3122500983080405,-0.054673416726284285,0.3881700748441096,2.1945216982741527,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,0.47407352241053663,1.274287901009788,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9,1,-0.33706381245253675,1.0668344311865514,1,1,0.15760906403019814,-0.4408699166332544,0.5625278123337504,-0.5044304395981741,-0.20793113610503128,-0.4434919309092678,-0.3355258490094702,-0.2127428210671554,-0.4707212736267823,-0.08118194611755394,-0.044262734724481057,0.11257808897660532,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,0.2277613409781173,-0.2323868616135725,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,2,-0.33706381245253675,-1.2202151450776588,0,3,-0.5189993036035724,-0.4093888805045498,-0.44348983537010594,-0.3913950918092494,-0.037541831355117926,-0.11236812357306473,-0.5756753948694239,-0.383817661595216,-0.4891024217910588,-0.028164887335014627,-0.4629128252629971,-0.3400183478272093,-0.23320431257894017,-0.19514375230086944,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1,1.7872558810151757,1.8291842899412882,0,1,0.15760906403019814,-0.25839650351687365,-0.16150004018038866,-0.25648193477085546,-0.25052846229250963,-0.060724960960996374,-0.1554136896145049,-0.14304566381498252,0.06845907252532914,-0.08118194611755394,-0.12523620902616933,-0.3400183478272093,-0.23320431257894017,-0.49013512669050024,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.034574549865618635,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,7,1,-0.33706381245253675,-0.45786528632292206,0,4,-0.24835595655006415,-0.09224659061537677,-0.2224708067078951,-0.07842087615711926,-0.1511347011883935,-0.4875405107842673,1.7657826772651248,0.07871801835102203,-0.40332373035776836,-0.028164887335014627,0.5931880204164693,-0.2494990604664464,-0.23320431257894017,-0.30926450297714997,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,6,1,-0.33706381245253675,1.0668344311865514,0,3,0.5635740846104604,1.033491942061081,4.952423002314214,0.682440712185535,0.16124569085311433,0.8491060509398551,0.7151284141278272,0.037533334520192606,1.747270604862585,-0.08118194611755394,1.1117628239230262,-0.3400183478272093,-0.23320431257894017,0.5261855208416584,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,2.5665262382871963,-0.2648630218867214,-0.10777466320111412,-0.25497556513690345,-0.010930212951952166,2.2139427850555227,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,1,-0.33706381245253675,-0.45786528632292206,0,3,-0.6543209771303264,-0.4408699166332544,-0.1843640776282036,-0.4448741810857299,0.3032367781447088,-0.5862700863661626,0.114754549477943,-0.05117213834620921,-0.13373355728171263,-0.08118194611755394,-0.24755784041808143,-0.3400183478272093,-0.23320431257894017,-0.3609418240381072,0.08795784688755336,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,3,1,-0.33706381245253675,1.0668344311865514,0,3,0.9695391051907227,1.1471734614147369,0.5244210832540588,1.1540290448963175,0.6866127138320138,-0.5862700863661626,1.795801370497619,1.5011736368158226,0.9078648386939571,0.05136070083879435,3.0206694095883586,-0.3400183478272093,-0.23320431257894017,-0.18653086545737657,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,10,1,-0.33706381245253675,-0.45786528632292206,0,2,0.022287390503444054,0.2528788424993115,-0.070043890389129,0.26919320414000397,0.31743588687386826,0.3159663427976199,-0.21545107607949335,-0.3679773985833586,0.6689099125583623,-0.08118194611755394,-0.3526510730224003,-0.3400183478272093,-0.23320431257894017,0.9848217452576538,-0.17044526605688348,-0.058861338523594445,0.10374366918186946,-0.034574549865618635,-0.2648630218867214,-0.3230139150044513,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,3.902014487100037,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,1,-0.33706381245253675,-0.45786528632292206,0,1,0.022287390503444054,-0.08350185835740324,1.1798568234247528,-0.18112503624490567,0.658214496373695,-0.3553947711592688,1.0453340396852637,0.1864318068316528,1.2448525550390266,1.0321762883157717,-0.18036708514646776,0.20309737633736824,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,0.350917431694327,0.6398985272736362,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,1,6.0358952679506,-0.45786528632292206,0,2,-0.7896426506570805,-0.766756938780401,-0.44348983537010594,-0.7639255659738238,-0.5345106368756986,-0.5589295885127147,-0.5156380084044355,-0.7196312374465944,-0.6974221009861927,-0.08118194611755394,-0.4560214657479598,-0.2494990604664464,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,1,-0.33706381245253675,0.3044845724318147,0,3,0.29293073755695226,0.6271533831405782,-0.29106291905133985,0.6769712598731678,-0.25052846229250963,0.856700633676924,2.095988302822561,0.8358825903178089,-0.5136106193434276,-0.08118194611755394,0.021205180668373305,-0.3400183478272093,-0.23320431257894017,-0.07671655820284247,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,3.619262907498777,0.09922112355315575,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,5,1,-0.33706381245253675,-0.45786528632292206,0,3,-0.7896426506570805,-0.621011401147509,-0.5578100226091806,-0.6028805812207859,0.03345371229067931,-0.5634863381549561,-0.42558192870695283,-0.5200439234971903,-0.3849425821934918,-0.054673416726284285,-0.414673308657736,-0.3400183478272093,-0.23320431257894017,-0.3609418240381072,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,5,1,-0.33706381245253675,1.0668344311865514,0,1,0.4282524110837063,0.591008489807621,-0.3367909939469697,0.642939112151771,-0.2789266797508285,-0.02882771346530709,-0.21545107607949335,1.1083351141217574,0.6076394186774405,-0.08118194611755394,0.443300950964408,-0.3400183478272093,-0.23320431257894017,0.8125640083877964,2.671988976331922,-0.058861338523594445,-0.3161272873396755,-0.034574549865618635,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,2,-0.33706381245253675,1.0668344311865514,0,2,1.510825799297739,0.6469747762586515,3.374804418414985,0.4053217950255907,-0.26472757102166905,0.10635585925451893,0.17479193594293144,1.2952502176616756,0.6689099125583623,-0.08118194611755394,0.793037446352551,1.6514059741095752,-0.23320431257894017,0.054629966160423794,-0.17044526605688348,-0.058861338523594445,1.503313524253686,1.699492642236258,-0.2648630218867214,0.2207484053408216,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,1,-0.33706381245253675,1.0668344311865514,0,3,0.6988957581372145,0.925640244212741,-0.4053831062904144,0.9972380786084544,-0.23632935356335016,1.1407380280433,-0.00532022345203385,0.23078454326485373,0.43608203581085964,-0.08118194611755394,-0.0201429764218505,-0.3400183478272093,-0.23320431257894017,1.570498050615169,-0.17044526605688348,-0.058861338523594445,0.8035285967177778,0.4856456077649443,-0.2648630218867214,-0.07378951817953455,0.09922112355315575,-0.010930212951952166,2.2139427850555227,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,1,1,-0.33706381245253675,-0.45786528632292206,0,3,-0.24835595655006415,-0.06659537599198778,-0.26057753578758663,-0.04864274690089717,0.7292100400194922,-0.24299494665064944,0.5650349479653562,-0.02899577012960876,0.6076394186774405,0.10437775962133367,0.13318977278772945,6.44892820423001,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,0.9666978852753754,-0.3003571516567316,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8,1,-0.33706381245253675,-0.45786528632292206,0,3,-0.24835595655006415,-0.10332325147547657,-0.5578100226091806,-0.06322795306721003,-0.3641213321257852,0.06382619592693321,-0.24546976931198755,-0.5200439234971903,-0.02957371768414566,-0.08118194611755394,-0.4405159068391259,-0.06846048574492053,-0.23320431257894017,0.5993950590113479,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,0.13883216934456902,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,3.435453679606319,-0.21907963356363638,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,6,1,-0.33706381245253675,-1.2202151450776588,0,1,-0.3836776300768182,-0.40064414824657624,-0.44348983537010594,-0.3822793379553039,-0.10853737500091516,-0.5513350057756459,-0.3355258490094702,-0.32362466215015767,-0.23789339687927963,-0.08118194611755394,-0.41984182829401395,2.013483123552627,-0.23320431257894017,0.21827481618678832,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,9,1,-0.33706381245253675,1.0668344311865514,0,1,0.022287390503444054,-0.750433438565517,-0.5578100226091806,-0.7377937382591799,-0.4493159845007419,-0.5877890029135765,-0.45560062193944706,-0.6974548692299939,-0.6116434095529023,-0.08118194611755394,-0.4232875080515326,-0.3400183478272093,-0.23320431257894017,-0.5159737872209789,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,8,1,-0.33706381245253675,-0.45786528632292206,0,1,-0.7896426506570805,-0.7148715273830915,-0.5578100226091806,-0.7007230059198014,-0.3215240059383069,-0.5877890029135765,-0.4856193151719413,-0.6847826588205079,-0.6790409528219162,-0.08118194611755394,-0.4629128252629971,-0.3400183478272093,-0.23320431257894017,-0.33725638521850176,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,3,2,-0.33706381245253675,-1.2202151450776588,0,3,-0.11303428302331005,0.03834141110369447,-0.45111118118604426,0.07593922243635853,0.10444925593647654,-0.07439520988772036,-0.3655445422419644,0.20544012244588178,0.01944267742059174,-0.08118194611755394,-0.39744490987014275,0.20309737633736824,-0.23320431257894017,0.6747578188919104,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,1.5260859230260702,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,5,1,-0.33706381245253675,-0.45786528632292206,0,4,0.9695391051907227,1.3809493037778955,-0.070043890389129,1.4451254512989786,-0.009143613896799031,1.236429770530368,0.7151284141278272,1.022797693857727,1.012024678291524,-0.08118194611755394,0.644873216779249,-0.3400183478272093,-0.09088601543636098,1.4176193091431706,0.6047640727764271,-0.058861338523594445,-0.3161272873396755,0.6590523269751319,-0.2648630218867214,0.1754348786453822,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,1,-0.33706381245253675,-1.2202151450776588,0,3,-0.3836776300768182,-0.37499293362318725,-0.5578100226091806,-0.3464240394631181,0.4026305392488249,-0.5482971726808183,-0.1554136896145049,-0.37748155639047304,0.07458612191342132,-0.08118194611755394,-0.4525757859904411,0.8367323878627088,-0.23320431257894017,0.21396837276504188,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,2,-0.33706381245253675,-1.2202151450776588,0,2,-0.6543209771303264,-0.5015000602885376,-0.5578100226091806,-0.47829861188353023,-0.25052846229250963,-0.25362736248254586,-0.5756753948694239,-0.44717871364264594,-0.5197376687315197,0.05136070083879435,-0.4629128252629971,-0.3400183478272093,-0.23320431257894017,-0.2554339602053195,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,8,1,-0.33706381245253675,0.3044845724318147,1,3,-0.5189993036035724,-0.2805498252370732,-0.5044606018976124,-0.25222791630568087,1.4107672590191456,-0.5589295885127147,-0.3655445422419644,-0.3553051881738726,-0.4829753724029666,-0.08118194611755394,-0.4232875080515326,-0.3400183478272093,-0.23320431257894017,0.6123143892765872,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,-0.38138798828599396,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3,3,1,-0.33706381245253675,-0.45786528632292206,0,4,0.022287390503444054,0.287274789380674,1.332283739743519,0.1932285886904578,-0.25052846229250963,-0.5574106719653009,-0.45560062193944706,-0.28877608352407125,-0.2440204462673718,-0.08118194611755394,-0.34920539326488165,0.11257808897660532,-0.23320431257894017,2.72247166593234,-0.17044526605688348,-0.058861338523594445,-0.3161272873396755,0.4856456077649443,-0.2648630218867214,-0.345670678352171,-0.25497556513690345,-0.010930212951952166,-0.22907900404607154,-0.21907963356363638,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
